index,PROPERTY_TYPE,CITY,OWNTYPE,BEDROOM_NUM,FURNISH,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,PRICE,BALCONY_NUM,FLOOR_NUM,BHK,LOCALITY,LATITUDE,LONGITUDE,LUXURY,SWIMMING_POOL,POWER_BACKUP,CLUB_HOUSE,PARKING,ATM,GYM,LIFT,WASTE_DISPOSAL,GAS_PIPELINE,NEAR_BANK
54,Independent House/Villa,Hyderabad,1,4.0,2,4,5,3,13513.0,4255.0,57500000.0,3,3,4,Manikonda,17.5468498,78.3650231,Luxury,1,0,1,0,1,1,0,1,0,0
56,Residential Apartment,Hyderabad,1,3.0,0,4,3,5,5504.0,1526.0,8400000.0,3,0,3,Manikonda,17.40223,78.3444,Luxury,0,0,0,0,0,0,1,0,0,1
58,Residential Apartment,Secunderabad,1,4.0,4,0,2,2,7500.0,2564.0,18000000.0,3,1,4,Manikonda,17.443354,78.182044,Luxury,1,0,1,0,1,1,1,1,1,1
59,Independent House/Villa,Hyderabad,1,4.0,1,3,1,2,9130.0,1620.0,21000000.0,1,2,4,Manikonda,17.44007494380667,78.64775831900772,Luxury,0,0,0,0,0,0,0,0,1,0
60,Residential Apartment,Secunderabad,1,3.0,2,3,5,5,5882.0,1530.0,9500000.0,2,3,3,Manikonda,17.534325,78.331096,Luxury,0,0,0,0,0,0,1,0,0,0
61,Residential Apartment,Hyderabad,1,3.0,1,3,1,5,7712.0,1945.0,15000000.0,2,3,3,Manikonda,17.245672081157764,78.37147863892494,Luxury,0,0,0,0,1,0,1,1,0,0
62,Residential Apartment,Secunderabad,1,3.0,4,0,3,5,4193.0,1550.0,6500000.0,2,3,3,Manikonda,17.453725,78.290418,Budget,0,0,0,0,0,0,1,0,0,0
63,Residential Apartment,Hyderabad,1,3.0,4,4,2,18,11500.0,2705.0,31100000.0,1,13,3,Manikonda,17.533096,78.477854,Luxury,1,0,1,0,1,1,1,0,1,0
64,Independent House/Villa,Secunderabad,1,4.0,4,0,2,2,6000.0,3000.0,17000000.0,2,2,4,Manikonda,17.484046,78.358808,Luxury,0,0,0,0,0,0,0,0,0,0
66,Residential Apartment,Hyderabad,1,3.0,0,4,6,6,6348.0,1520.0,96500000.0,2,5,3,Manikonda,17.233562897673416,78.54189608906688,Luxury,0,0,0,0,0,0,1,0,0,0
67,Residential Apartment,Secunderabad,1,3.0,2,3,6,9,8186.0,1820.0,14900000.0,1,3,3,Manikonda,17.518915,78.301535,Luxury,1,0,1,0,1,1,1,1,1,0
68,Residential Apartment,Secunderabad,1,2.0,4,3,2,5,5288.0,1040.0,4800000.0,1,1,2,Manikonda,17.399482,78.34253,Luxury,1,0,1,0,1,1,1,0,0,0
69,Residential Apartment,Hyderabad,1,3.0,4,4,2,14,9000.0,1920.0,16500000.0,2,12,3,Manikonda,17.450024,78.361293,Budget,0,0,0,0,0,0,1,0,0,0
70,Independent House/Villa,Hyderabad,1,5.0,2,5,3,2,8632.0,1506.0,12500000.0,2,2,5,Manikonda,17.327119,78.589535,Semi-luxury,0,0,0,0,0,0,0,0,0,0
71,Residential Apartment,Hyderabad,1,3.0,1,4,1,12,10202.0,1725.0,17600000.0,1,0,3,Manikonda,17.25839,78.68112,Luxury,1,0,1,0,1,1,1,1,1,0
72,Residential Apartment,Hyderabad,0,1.0,2,4,1,5,18.0,800.0,14500.0,1,3,1,Manikonda,17.382054,78.488296,Budget,0,0,0,0,0,0,1,0,0,0
73,Residential Apartment,Hyderabad,1,3.0,1,0,3,4,11363.0,1500.0,12500000.0,1,0,3,Manikonda,17.4268897,78.4048405,Budget,0,0,0,0,0,0,1,0,0,0
74,Residential Apartment,Hyderabad,0,3.0,4,5,1,20,24.0,1663.0,40000.0,1,1,3,Manikonda,17.505811,78.539781,Luxury,0,0,0,0,0,0,1,0,0,0
75,Residential Apartment,Hyderabad,1,2.0,4,3,2,5,6016.0,1230.0,7400000.0,2,4,2,Manikonda,17.3915153,78.4972145,Luxury,0,0,0,0,0,0,1,0,0,0
77,Residential Apartment,Hyderabad,1,2.0,2,3,5,5,6200.0,1145.0,7100000.0,2,3,2,Manikonda,17.437953,78.283138,Luxury,0,0,0,0,0,0,1,0,0,0
79,Residential Apartment,Hyderabad,1,2.0,1,1,3,3,5647.0,850.0,4800000.0,1,1,2,Manikonda,17.40665,78.396824,Budget,0,0,0,0,0,0,0,0,0,0
80,Independent House/Villa,Hyderabad,1,12.0,2,2,2,3,25000.0,2000.0,50000000.0,3,3,12,Manikonda,17.39291,78.33501,Luxury,0,0,0,0,0,0,0,0,0,0
81,Residential Apartment,Hyderabad,1,2.0,4,3,6,8,7172.0,1185.0,8500000.0,1,4,2,Manikonda,17.542319,78.226934,Luxury,1,0,1,0,1,1,1,0,1,0
82,Residential Apartment,Hyderabad,1,2.0,4,5,3,4,12666.0,750.0,9500000.0,2,2,2,Manikonda,17.478433,78.392116,Luxury,0,0,0,0,0,0,1,0,0,0
84,Residential Apartment,Secunderabad,1,2.0,2,3,3,4,4225.0,1420.0,6000000.0,3,3,2,Manikonda,17.584501,78.478388,Semi-luxury,0,0,0,0,0,0,1,0,0,0
85,Residential Apartment,Hyderabad,1,3.0,4,3,2,15,8403.0,1800.0,13000000.0,2,3,3,Manikonda,17.250826,78.897132,Luxury,1,0,1,0,1,1,1,0,0,0
86,Residential Apartment,Hyderabad,1,3.0,0,3,5,5,6500.0,1815.0,11800000.0,2,3,3,Manikonda,17.5090182,78.3001801,Luxury,0,0,0,0,0,0,1,0,0,0
88,Residential Apartment,Hyderabad,1,2.0,1,3,3,4,4900.0,1000.0,4900000.0,2,2,2,Manikonda,17.45227,78.299843,Luxury,0,0,0,0,1,0,0,0,0,0
90,Residential Apartment,Hyderabad,1,2.0,4,8,2,5,6372.0,1020.0,7000000.0,2,1,2,Manikonda,17.3566145,78.5105746,Luxury,0,0,1,0,1,1,1,0,0,0
91,Independent House/Villa,Hyderabad,1,6.0,4,3,2,3,5476.0,4200.0,25000000.0,2,3,6,Manikonda,17.4985957,78.5731826,Semi-luxury,0,0,0,0,0,0,0,1,0,0
92,Independent House/Villa,Hyderabad,1,1.0,0,0,2,1,75000.0,540.0,4500000.0,1,1,1,Manikonda,17.4556528,78.3667777,Budget,0,0,0,0,0,0,0,0,0,0
93,Residential Apartment,Secunderabad,1,2.0,2,0,3,4,4639.0,819.0,3800000.0,1,1,2,Manikonda,17.40223,78.3444,Semi-luxury,0,0,0,0,0,0,0,0,0,0
94,Residential Apartment,Secunderabad,1,3.0,2,3,6,15,6360.0,1525.0,9700000.0,1,7,3,Manikonda,17.40777,78.6025,Luxury,1,0,1,0,1,1,1,1,1,0
95,Residential Apartment,Hyderabad,1,2.0,2,3,5,5,3000.0,1050.0,31500000.0,2,2,2,Manikonda,17.519349,78.399539,Luxury,0,0,0,0,0,0,1,0,0,0
96,Residential Apartment,Hyderabad,1,3.0,0,4,5,14,6200.0,1754.0,10900000.0,2,13,3,Manikonda,17.4944038,78.5933196,Luxury,1,0,1,0,1,1,1,0,0,0
97,Residential Apartment,Hyderabad,1,3.0,4,3,2,5,9625.0,1818.0,17500000.0,3,3,3,Manikonda,17.444521,78.442744,Luxury,1,0,1,0,1,1,1,0,0,1
98,Residential Apartment,Hyderabad,1,2.0,2,0,2,5,8629.0,927.0,8000000.0,2,5,2,Manikonda,17.465823,78.407845,Budget,0,0,0,0,0,0,0,0,0,0
99,Residential Apartment,Hyderabad,1,3.0,2,3,6,15,9450.0,2385.0,22500000.0,4,8,3,Manikonda,17.4875547,78.5573109,Luxury,1,0,1,0,1,1,1,0,1,0
100,Residential Apartment,Hyderabad,1,2.0,2,0,5,10,7080.0,918.0,6500000.0,1,5,2,Manikonda,0.0,0.0,Luxury,1,0,1,0,0,1,1,0,0,0
101,Residential Apartment,Hyderabad,1,3.0,4,1,1,31,11000.0,1695.0,18600000.0,1,0,3,Manikonda,17.360594,78.377846,Luxury,1,0,1,0,1,1,1,1,1,0
105,Independent House/Villa,Hyderabad,1,3.0,1,4,1,2,11627.0,1800.0,25000000.0,1,2,3,Manikonda,17.2494091,78.4183466,Luxury,1,0,1,0,1,1,0,0,0,0
107,Residential Apartment,Hyderabad,1,4.0,4,0,3,4,4062.0,1600.0,6500000.0,3,4,4,Manikonda,78.48667,17.38504,Luxury,0,0,0,0,0,0,1,0,0,0
108,Residential Apartment,Hyderabad,1,2.0,2,3,5,5,4500.0,1225.0,5800000.0,1,1,2,Manikonda,17.71607,78.52229,Luxury,0,0,0,0,1,0,1,0,0,0
109,Residential Apartment,Hyderabad,1,3.0,4,4,3,5,7000.0,1320.0,92400000.0,1,3,3,Manikonda,17.455021,78.302556,Luxury,0,0,0,0,1,0,1,1,0,1
112,Residential Apartment,Secunderabad,1,3.0,2,3,6,5,4916.0,1790.0,8800000.0,3,3,3,Manikonda,78.48667,17.38504,Luxury,0,0,0,0,0,0,1,0,0,0
116,Residential Apartment,Hyderabad,1,3.0,4,3,1,5,6250.0,1680.0,10500000.0,1,5,3,Manikonda,17.49479,78.39964,Luxury,1,0,1,0,0,1,1,0,1,0
118,Residential Apartment,Hyderabad,1,3.0,0,3,1,12,9030.0,1495.0,13500000.0,1,9,3,Manikonda,17.450947,78.281192,Luxury,0,0,0,0,0,0,1,0,0,0
119,Residential Apartment,Hyderabad,1,3.0,2,3,5,4,6003.0,1725.0,10200000.0,2,1,3,Manikonda,17.228693,78.577689,Luxury,0,0,0,0,0,0,1,0,0,0
120,Residential Apartment,Hyderabad,1,3.0,2,3,5,35,7700.0,1905.0,16200000.000000002,2,35,3,Manikonda,17.280656,78.635099,Luxury,1,0,1,0,1,1,1,1,1,0
121,Residential Apartment,Hyderabad,1,3.0,4,3,3,10,7427.0,1683.0,12200000.0,2,1,3,Manikonda,17.453653,78.302787,Luxury,1,0,1,0,1,1,1,1,1,1
122,Residential Apartment,Hyderabad,1,2.0,2,3,5,5,10714.0,840.0,9000000.0,1,5,2,Manikonda,17.180389,78.486736,Luxury,0,0,0,0,0,0,1,0,0,0
123,Independent House/Villa,Secunderabad,1,4.0,4,3,5,2,11578.0,3800.0,44000000.0,2,2,4,Manikonda,17.5362492,78.2396486,Luxury,0,0,0,0,0,0,0,0,0,0
124,Residential Apartment,Hyderabad,1,3.0,2,3,5,17,6100.0,1725.0,10500000.0,2,4,3,Manikonda,17.47308,78.79704,Luxury,0,0,0,0,0,0,1,0,0,0
125,Residential Apartment,Secunderabad,1,3.0,2,4,6,9,10824.0,2230.0,19700000.0,1,6,3,Manikonda,17.492624,78.5435,Luxury,1,0,1,0,0,1,1,0,1,0
126,Independent House/Villa,Hyderabad,1,3.0,1,4,1,2,14741.0,1650.0,18500000.0,2,2,3,Manikonda,17.509668,78.196121,Luxury,1,0,1,0,1,1,0,1,1,1
127,Independent House/Villa,Secunderabad,1,3.0,4,3,3,1,46961.0,3258.0,18000000.0,1,1,3,Manikonda,17.42169,78.21842,Luxury,0,0,0,0,0,0,0,1,0,0
128,Residential Apartment,Hyderabad,1,1.0,2,5,1,5,4400.0,625.0,27500000.0,1,3,1,Manikonda,17.6197,78.082693,Luxury,0,0,1,0,0,0,1,0,0,0
130,Independent House/Villa,Hyderabad,1,2.0,2,3,5,1,4683.0,1815.0,7800000.0,2,1,2,Manikonda,17.16671518425292,78.29562544721442,Luxury,0,0,0,0,0,0,0,1,0,0
131,Independent House/Villa,Hyderabad,1,6.0,1,4,2,4,4218.0,6400.0,27000000.0,4,4,6,Manikonda,17.461703,78.436274,Luxury,0,0,0,0,0,0,0,0,0,0
133,Residential Apartment,Secunderabad,1,3.0,1,3,1,10,6071.0,1894.0,11500000.0,4,5,3,Manikonda,17.96039,78.48343,Luxury,1,0,1,0,1,1,1,0,1,0
134,Independent House/Villa,Hyderabad,1,5.0,2,3,6,3,8476.0,1800.0,32000000.0,1,3,5,Manikonda,17.468576,78.281361,Luxury,0,0,0,0,0,1,0,1,0,0
136,Residential Apartment,Secunderabad,1,3.0,2,0,6,14,7213.0,1525.0,11000000.0,1,7,3,Manikonda,17.38504,78.48667,Luxury,1,0,1,0,1,1,1,0,1,0
137,Residential Apartment,Secunderabad,1,3.0,1,5,3,4,2833.0,1200.0,3400000.0,1,0,3,Manikonda,17.6577589,78.5967949,Budget,0,0,0,0,0,0,1,0,0,0
138,Residential Apartment,Hyderabad,1,3.0,1,3,1,22,10555.0,2100.0,19000000.0,2,8,3,Manikonda,17.5362492,78.2396486,Luxury,0,0,1,0,0,0,1,0,0,0
139,Independent House/Villa,Hyderabad,1,6.0,2,6,6,3,4179.0,3350.0,14000000.0,2,3,6,Manikonda,17.48095,78.57034,Semi-luxury,0,0,0,0,0,0,0,0,0,0
140,Residential Apartment,Hyderabad,1,3.0,2,3,5,5,5500.0,1580.0,86900000.0,3,5,3,Manikonda,17.4985957,78.5731826,Luxury,0,0,0,0,1,0,1,1,0,0
141,Residential Apartment,Hyderabad,1,2.0,1,4,1,31,12557.0,1314.0,15500000.0,1,21,2,Manikonda,17.6197,78.082693,Luxury,1,0,1,0,1,1,1,1,1,0
142,Residential Apartment,Hyderabad,1,3.0,1,4,1,5,8956.0,1686.0,15100000.0,2,3,3,Manikonda,16.5609,77.85031,Luxury,0,0,1,0,1,1,1,1,0,0
143,Independent House/Villa,Hyderabad,2,2.0,4,1,2,1,75878.0,1126.0,8500000.0,1,1,2,Manikonda,17.5468498,78.3650231,Luxury,0,0,0,0,0,0,0,0,0,0
144,Residential Apartment,Hyderabad,1,2.0,4,5,2,4,3965.0,1160.0,4600000.0,2,4,2,Manikonda,17.366353,78.58283,Luxury,0,0,0,0,0,0,1,0,0,0
145,Residential Apartment,Hyderabad,1,2.0,2,0,1,5,4770.0,1090.0,5200000.0,1,5,2,Manikonda,17.428952,78.197469,Luxury,0,0,0,0,1,0,1,0,0,0
146,Independent/Builder Floor,Hyderabad,1,2.0,2,4,3,2,3611.0,1800.0,6500000.0,2,0,2,Manikonda,17.5587337,78.2674059,Semi-luxury,0,0,0,0,0,0,0,0,0,0
147,Independent House/Villa,Secunderabad,1,4.0,4,4,3,2,68181.0,1980.0,15000000.0,1,2,4,Manikonda,17.4570123,78.3645684,Luxury,0,0,0,0,0,0,0,1,0,0
148,Residential Apartment,Hyderabad,1,3.0,2,0,5,20,5303.0,1367.0,72500000.0,2,7,3,Manikonda,17.420439,78.361183,Luxury,1,0,1,0,0,1,1,0,0,0
149,Residential Apartment,Hyderabad,1,3.0,2,4,6,30,9109.0,1965.0,17900000.0,2,23,3,Manikonda,17.49948,78.56325,Luxury,1,0,1,0,1,1,1,0,1,0
150,Residential Apartment,Hyderabad,1,2.0,2,3,6,24,12015.0,1290.0,15500000.0,1,14,2,Manikonda,17.446213,78.393682,Luxury,1,0,1,0,1,1,1,1,1,0
151,Residential Apartment,Hyderabad,1,2.0,4,0,1,6,9705.0,1121.0,10200000.0,2,3,2,Manikonda,0.0,0.0,Luxury,1,0,1,0,1,1,1,1,0,0
153,Residential Apartment,Hyderabad,1,4.0,2,4,5,15,4700.0,2715.0,12500000.0,2,4,4,Manikonda,17.135408,78.427138,Luxury,0,0,0,0,0,0,1,0,0,0
155,Residential Apartment,Hyderabad,1,2.0,2,0,5,5,4463.0,1053.0,4700000.0,2,2,2,Manikonda,17.516921331619965,77.89804423183968,Luxury,0,0,0,0,1,0,1,0,0,0
156,Residential Apartment,Hyderabad,1,3.0,2,0,5,5,4466.0,1500.0,6700000.0,3,1,3,Manikonda,17.47234,78.419588,Luxury,0,0,0,0,1,0,1,0,0,0
157,Residential Apartment,Hyderabad,1,2.0,2,4,5,14,4750.0,1200.0,5900000.0,2,8,2,Manikonda,78.48667,17.38504,Luxury,1,0,1,0,1,1,1,0,0,0
158,Residential Apartment,Hyderabad,1,3.0,4,3,2,5,6518.0,1350.0,8800000.0,1,3,3,Manikonda,17.441696,78.508641,Luxury,0,0,0,0,1,0,1,0,0,0
159,Residential Apartment,Hyderabad,1,2.0,1,1,1,4,4644.0,1335.0,6200000.0,2,3,2,Manikonda,17.3887844,78.348562,Budget,0,0,0,0,0,0,1,0,0,0
160,Residential Apartment,Hyderabad,1,3.0,2,3,6,35,9517.0,2259.0,21500000.0,3,31,3,Manikonda,17.47078,78.30668,Luxury,1,0,1,0,1,1,1,0,0,0
161,Residential Apartment,Hyderabad,1,2.0,1,3,6,5,6167.0,1135.0,7000000.0,1,2,2,Manikonda,17.372921,78.517049,Luxury,0,0,0,0,0,1,1,0,0,0
162,Residential Apartment,Hyderabad,1,2.0,4,4,1,5,7190.0,1210.0,8700000.0,1,4,2,Manikonda,17.51069,78.547467,Luxury,1,0,1,0,1,1,1,1,0,0
163,Independent House/Villa,Hyderabad,1,2.0,2,1,2,1,61333.0,1350.0,9200000.0,1,1,2,Manikonda,17.536121,78.289779,Luxury,0,0,0,0,0,0,0,0,0,1
164,Residential Apartment,Hyderabad,1,2.0,4,0,3,5,6578.0,1140.0,7500000.0,1,2,2,Manikonda,17.5090182,78.3001801,Budget,0,0,0,0,0,0,0,0,0,0
165,Residential Apartment,Hyderabad,2,3.0,1,3,2,6,7187.0,1600.0,11500000.0,1,2,3,Manikonda,17.20869,78.47603,Luxury,0,0,0,0,0,0,1,0,0,0
166,Independent House/Villa,Secunderabad,1,2.0,2,1,3,1,39024.0,2767.0,12000000.0,4,1,2,Manikonda,17.063734,78.488644,Luxury,0,0,0,0,0,0,0,0,0,0
167,Residential Apartment,Hyderabad,1,3.0,4,3,1,5,7936.0,1575.0,12500000.0,2,3,3,Manikonda,17.5213398,78.3949566,Luxury,0,0,0,0,0,0,1,0,0,0
168,Residential Apartment,Hyderabad,1,4.0,2,6,5,7,4655.0,1901.0,88500000.0,2,2,4,Manikonda,17.4164707,78.4382469,Luxury,0,0,1,0,1,0,1,0,0,0
169,Residential Apartment,Secunderabad,1,2.0,1,3,6,5,7007.0,842.0,5900000.0,2,2,2,Manikonda,17.620662,77.953509,Luxury,1,0,1,0,1,1,1,1,0,0
171,Independent House/Villa,Hyderabad,1,6.0,0,0,2,2,88785.0,963.0,9700000.0,2,2,6,Manikonda,17.524382,78.427235,Budget,0,0,0,0,0,0,0,0,0,0
172,Residential Apartment,Hyderabad,1,3.0,2,4,3,5,6000.0,1600.0,9000000.0,2,3,3,Manikonda,17.407552,78.337696,Luxury,0,0,0,0,1,0,1,0,0,0
173,Residential Apartment,Hyderabad,1,3.0,0,3,3,3,3851.0,1350.0,5200000.0,2,1,3,Manikonda,17.450436,78.424385,Luxury,0,0,0,0,1,0,1,0,0,0
174,Residential Apartment,Hyderabad,1,2.0,4,4,3,5,6589.0,1032.0,7000000.0,2,1,2,Manikonda,17.4066129,78.3941767,Luxury,0,0,1,0,1,0,1,0,0,0
175,Residential Apartment,Secunderabad,1,2.0,1,1,6,5,6667.0,1140.0,7600000.0,2,2,2,Manikonda,17.4769491,78.5598292,Luxury,1,0,0,0,0,1,1,0,0,0
176,Residential Apartment,Hyderabad,1,3.0,2,3,5,45,10666.0,3330.0,24000000.0,1,37,3,Manikonda,17.3923634,78.3621784,Luxury,1,0,1,0,1,1,1,1,1,0
179,Residential Apartment,Hyderabad,1,3.0,2,3,5,5,6000.0,2200.0,13200000.0,3,2,3,Manikonda,17.07139,78.205312,Luxury,0,0,0,0,0,0,1,0,1,0
180,Residential Apartment,Hyderabad,1,3.0,4,3,6,5,7300.0,1513.0,12300000.0,2,5,3,Manikonda,17.50107,78.59508,Luxury,0,0,0,0,0,0,1,0,0,0
183,Residential Apartment,Hyderabad,1,3.0,2,4,6,22,8334.0,2100.0,17500000.0,2,16,3,Manikonda,17.4011618,78.37569,Semi-luxury,1,0,1,0,0,1,1,0,0,0
184,Residential Apartment,Secunderabad,1,2.0,2,5,5,4,6048.0,1240.0,7500000.0,2,1,2,Manikonda,17.3697735,78.5618265,Semi-luxury,0,0,0,0,0,0,0,0,0,0
186,Residential Apartment,Secunderabad,1,3.0,2,4,5,5,7000.0,1593.0,12500000.0,2,1,3,Manikonda,17.492871,78.239079,Luxury,0,0,0,0,0,0,1,0,0,0
190,Independent House/Villa,Hyderabad,1,4.0,2,3,6,2,6346.0,2600.0,16500000.0,2,2,4,Manikonda,17.626354,78.400816,Semi-luxury,0,0,0,0,0,0,0,0,0,0
191,Residential Apartment,Hyderabad,1,2.0,4,3,3,4,5184.0,1103.0,5200000.0,2,3,2,Manikonda,17.591122,78.569709,Luxury,0,0,0,0,0,0,1,0,0,1
192,Residential Apartment,Hyderabad,1,2.0,1,4,1,27,10164.0,1279.0,13000000.0,2,14,2,Manikonda,17.4664197,78.285342,Luxury,1,0,1,0,1,1,1,1,1,0
193,Independent House/Villa,Hyderabad,0,4.0,1,4,6,3,20.0,3650.0,75000.0,3,3,4,Manikonda,17.620662,77.953509,Luxury,1,0,1,0,1,1,0,1,0,0
194,Residential Apartment,Hyderabad,1,2.0,1,4,2,5,7777.0,1150.0,7000000.0,2,5,2,Manikonda,17.40223,78.3444,Luxury,0,0,0,0,0,0,1,0,0,0
195,Independent House/Villa,Hyderabad,1,4.0,4,1,6,2,89506.0,1458.0,13500000.0,2,2,4,Manikonda,17.411744,78.341175,Budget,0,0,0,0,0,0,0,0,0,0
196,Residential Apartment,Hyderabad,1,2.0,2,4,6,5,5420.0,1107.0,6000000.0,1,4,2,Manikonda,17.529701,78.333031,Luxury,0,0,0,0,0,0,1,0,0,0
197,Residential Apartment,Secunderabad,3,3.0,2,3,6,15,6824.0,1685.0,11500000.0,1,5,3,Manikonda,17.5316,78.26729,Luxury,1,0,1,0,0,1,1,0,0,0
201,Independent House/Villa,Hyderabad,1,3.0,4,0,2,2,9090.0,1540.0,14000000.0,2,2,3,Manikonda,17.443354,78.182044,Budget,0,0,0,0,0,0,0,0,0,0
203,Residential Apartment,Hyderabad,1,3.0,2,1,5,5,12380.0,1050.0,13000000.0,1,4,3,Manikonda,17.38504,78.48667,Luxury,0,0,0,0,0,0,1,0,0,0
204,Residential Apartment,Hyderabad,1,3.0,2,3,6,5,7761.0,1675.0,13000000.0,2,5,3,Manikonda,17.6415169517376,77.8465246295364,Luxury,1,0,1,0,1,1,1,0,0,0
205,Residential Apartment,Secunderabad,1,3.0,4,6,3,9,7377.0,1830.0,13500000.0,2,9,3,Manikonda,17.499527,78.4767399,Luxury,0,0,1,0,1,0,1,0,0,0
206,Residential Apartment,Hyderabad,1,2.0,0,0,1,6,8623.0,1090.0,9400000.0,1,3,2,Manikonda,17.48718,78.5786,Luxury,1,0,1,0,0,1,1,0,0,0
207,Residential Apartment,Hyderabad,1,2.0,2,3,5,5,5700.0,1000.0,6500000.0,1,5,2,Manikonda,17.527169,78.536787,Luxury,0,0,0,0,0,0,1,1,0,0
208,Independent House/Villa,Hyderabad,1,3.0,4,0,3,1,5745.0,2106.0,12100000.0,1,1,3,Manikonda,17.441208,78.650905,Luxury,0,0,0,0,0,0,0,1,0,0
209,Independent House/Villa,Secunderabad,1,2.0,0,2,3,1,13888.0,1800.0,25000000.0,1,1,2,Manikonda,17.4626216,78.6313624,Luxury,0,0,0,0,0,0,0,0,0,0
210,Residential Apartment,Hyderabad,1,2.0,0,1,5,12,6000.0,918.0,5800000.0,1,12,2,Manikonda,17.443855,78.250431,Luxury,0,0,0,0,0,0,1,0,0,0
211,Residential Apartment,Hyderabad,3,2.0,2,3,6,5,4285.0,910.0,3900000.0,1,5,2,Manikonda,78.48667,17.38504,Luxury,0,0,0,0,0,0,1,0,0,0
212,Residential Apartment,Secunderabad,1,3.0,2,3,6,5,9608.0,1405.0,12900000.0,1,2,3,Manikonda,17.443855,78.250431,Budget,0,0,0,0,0,0,1,0,0,0
214,Residential Apartment,Hyderabad,1,3.0,2,5,5,4,6000.0,2000.0,12000000.0,3,1,3,Manikonda,17.443395,78.597343,Luxury,0,0,0,0,0,0,1,0,0,0
215,Residential Apartment,Secunderabad,1,2.0,4,3,3,5,5900.0,1000.0,5900000.0,1,5,2,Manikonda,17.20869,78.47603,Semi-luxury,0,0,0,0,0,0,1,0,0,0
216,Independent House/Villa,Hyderabad,1,5.0,2,3,6,3,4230.0,5800.0,27500000.0,3,3,5,Manikonda,17.38504,78.48667,Luxury,0,0,0,0,0,0,0,0,0,0
217,Residential Apartment,Hyderabad,1,3.0,2,3,6,4,5059.0,1680.0,8500000.0,1,3,3,Manikonda,17.449237,78.5007657,Semi-luxury,0,0,0,0,0,0,0,0,0,0
218,Residential Apartment,Hyderabad,1,2.0,1,3,1,5,4837.0,1075.0,5200000.0,2,1,2,Manikonda,17.233562897673416,78.54189608906688,Luxury,0,0,0,0,0,0,1,0,0,0
224,Independent House/Villa,Hyderabad,1,4.0,1,0,1,2,5346.0,2600.0,13899999.999999998,1,2,4,Manikonda,17.413956,78.408351,Budget,0,0,0,0,0,0,0,0,0,0
225,Residential Apartment,Hyderabad,1,3.0,0,3,5,5,6499.0,1700.0,12500000.0,1,1,3,Manikonda,17.423148,78.377041,Luxury,1,0,1,0,0,1,1,0,0,0
226,Residential Apartment,Hyderabad,1,2.0,2,3,6,14,6200.0,1214.0,8800000.0,2,9,2,Manikonda,17.4609913,78.3532083,Luxury,1,0,1,0,0,1,1,0,0,0
227,Residential Apartment,Hyderabad,1,3.0,1,3,2,4,7000.0,1670.0,12000000.0,3,4,3,Manikonda,17.4359437,78.3416731,Luxury,0,0,0,0,0,0,0,0,0,1
228,Residential Apartment,Hyderabad,1,2.0,1,1,2,5,5510.0,980.0,5400000.0,2,2,2,Manikonda,17.4359437,78.3416731,Semi-luxury,0,0,0,0,1,0,1,0,0,0
229,Residential Apartment,Secunderabad,1,3.0,4,0,1,4,5500.0,2000.0,11000000.0,2,1,3,Manikonda,17.437012,78.371384,Luxury,0,0,0,0,0,0,1,0,0,0
231,Residential Apartment,Hyderabad,1,3.0,4,1,1,10,11728.0,1420.0,11500000.0,2,9,3,Manikonda,17.5204109,78.3986334,Luxury,0,0,0,0,0,0,1,0,0,0
233,Residential Apartment,Hyderabad,1,3.0,1,0,1,9,9523.0,2300.0,20000000.0,3,6,3,Manikonda,17.507274,78.336602,Budget,0,0,0,0,0,0,0,0,0,0
234,Residential Apartment,Hyderabad,1,3.0,0,4,6,12,8225.0,1945.0,16000000.0,1,8,3,Manikonda,17.4359437,78.3416731,Luxury,1,0,1,0,1,1,1,1,1,0
235,Residential Apartment,Hyderabad,1,2.0,2,3,6,5,5463.0,1025.0,5800000.0,2,2,2,Manikonda,17.4359437,78.3416731,Luxury,0,0,0,0,0,0,1,0,0,0
236,Residential Apartment,Hyderabad,1,3.0,2,3,6,12,7046.0,1845.0,13000000.0,2,6,3,Manikonda,17.538237,78.480804,Luxury,1,0,1,0,1,1,1,0,0,0
238,Residential Apartment,Hyderabad,1,3.0,2,3,5,5,10245.0,1525.0,12500000.0,2,2,3,Manikonda,17.71607,78.52229,Luxury,0,0,0,0,1,0,1,0,0,0
240,Residential Apartment,Hyderabad,1,3.0,2,3,6,5,5000.0,1500.0,7900000.0,2,2,3,Manikonda,17.47078,78.30668,Luxury,0,0,0,0,0,0,1,1,0,0
241,Residential Apartment,Hyderabad,1,3.0,4,4,3,9,13000.0,1495.0,15600000.0,1,9,3,Manikonda,17.6197,78.082693,Luxury,1,0,1,0,1,1,1,0,1,0
242,Independent House/Villa,Hyderabad,1,2.0,2,3,3,1,60606.0,1485.0,10000000.0,3,1,2,Manikonda,17.37,78.57,Semi-luxury,0,0,0,0,0,0,0,0,0,0
243,Residential Apartment,Hyderabad,1,3.0,4,0,2,5,7575.0,1650.0,12500000.0,3,4,3,Manikonda,17.44633,78.726187,Luxury,0,0,0,0,0,0,1,0,0,1
244,Residential Apartment,Hyderabad,1,2.0,1,3,1,4,4896.0,1062.0,5200000.0,2,0,2,Manikonda,17.443855,78.250431,Luxury,0,0,0,0,0,0,1,0,0,1
