PROPERTY_TYPE,OWNTYPE,BEDROOM_NUM,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,BALCONY_NUM,FLOOR_NUM,BHK,LATITUDE,LONGITUDE,LUXURY,SWIMMING_POOL,POWER_BACKUP,CLUB_HOUSE,ATM,GYM,WASTE_DISPOSAL,GAS_PIPELINE,PRICE
2.0,4,2.0,1,2,6,6631.0,950.0,1,5,2,17.511864,78.468622,1.0,0,0,0,0,0,0,0,6300000.0
2.0,1,3.0,5,2,5,6124.0,1143.0,1,1,3,17.4295317,78.41266,1.0,1,0,0,1,1,1,0,7000000.0
2.0,1,2.0,3,1,4,6176.0,1020.0,2,2,2,17.4295317,78.41266,1.0,0,0,0,1,0,0,0,6300000.0
2.0,1,2.0,3,3,5,3041.0,789.0,1,1,2,17.465823,78.407845,0.0,0,0,0,0,0,0,0,2400000.0
2.0,1,3.0,3,3,5,6923.0,1490.0,2,3,3,17.6415169517376,77.8465246295364,1.0,0,0,0,1,0,0,0,9000000.0
0.0,0,4.0,0,2,1,21.0,4200.0,4,1,4,17.620662,77.953509,0.0,0,0,0,0,0,0,0,85000.0
2.0,0,2.0,4,6,20,21.0,1392.0,1,4,2,17.4951,78.34014,1.0,1,0,1,1,1,0,1,31000.0
2.0,1,2.0,3,5,10,3000.0,1190.0,1,9,2,17.538237,78.480804,1.0,1,0,1,1,1,1,0,35700000.0
2.0,4,3.0,0,5,10,9590.0,3128.0,3,9,3,17.16954,78.47093,1.0,1,0,1,1,1,0,0,30000000.0
0.0,1,2.0,4,1,1,5185.0,1350.0,1,1,2,17.442196,78.280067,1.0,0,0,0,0,0,1,0,7000000.0
2.0,1,2.0,3,1,5,8892.0,1237.0,1,1,2,17.411744,78.341175,1.0,1,0,1,1,1,0,0,11500000.0
2.0,1,2.0,3,6,24,9022.0,1330.0,1,12,2,17.620662,77.953509,1.0,1,0,1,1,1,1,0,12000000.0
2.0,1,3.0,4,2,10,5098.0,1530.0,2,5,3,17.37331,78.426046,1.0,1,0,1,1,1,0,1,7200000.0
2.0,1,2.0,3,1,5,6500.0,1000.0,2,4,2,17.41341,78.339447,1.0,0,0,0,0,0,0,0,6500000.0
2.0,1,3.0,3,6,6,5504.0,1586.0,2,3,3,17.322272,78.643697,1.0,1,0,1,1,1,1,0,87300000.0
0.0,1,3.0,5,1,2,7975.0,1350.0,1,2,3,17.5203424,78.3970205,1.0,0,0,0,0,0,0,0,13000000.0
2.0,1,3.0,3,6,5,3835.0,1512.0,2,3,3,17.586267,78.945816,1.0,0,0,0,1,0,0,0,5800000.0
0.0,1,4.0,3,3,1,72580.0,2790.0,3,1,4,17.371384,78.671282,2.0,0,0,0,0,0,0,0,22500000.0
0.0,1,4.0,3,1,2,6250.0,4000.0,2,2,4,17.447415,78.574014,1.0,0,0,0,0,0,1,0,25000000.0
2.0,1,2.0,5,5,10,7080.0,918.0,1,8,2,17.233562897673416,78.54189608906688,1.0,1,0,1,0,1,1,1,6500000.0
2.0,1,3.0,0,2,9,6633.0,1960.0,2,9,3,17.543634,78.293712,1.0,1,0,1,1,1,0,0,13500000.0
0.0,1,2.0,0,2,1,83333.0,1350.0,1,1,2,17.38504,78.48667,1.0,0,0,0,0,0,0,0,11500000.0
2.0,1,2.0,3,3,5,4200.0,1065.0,2,3,2,17.20869,78.47603,0.0,0,0,0,0,0,0,0,4400000.0
2.0,1,2.0,1,1,5,10434.0,1150.0,2,2,2,17.20869,78.47603,1.0,0,0,0,0,0,0,0,12000000.0
0.0,1,3.0,3,5,3,5400.0,2476.0,3,3,3,17.20869,78.47603,1.0,0,0,1,1,1,1,0,13400000.0
2.0,1,3.0,4,1,5,7717.0,1555.0,2,2,3,17.20869,78.47603,1.0,1,0,1,1,1,0,0,12000000.0
2.0,1,3.0,3,5,15,4000.0,1620.0,2,9,3,17.45818,78.37996,1.0,1,0,1,1,1,1,0,64800000.0
2.0,1,3.0,0,6,47,6313.0,2059.0,3,6,3,17.4609913,78.3532083,1.0,1,0,1,1,1,0,0,13000000.0
0.0,1,4.0,5,2,2,6333.0,3000.0,3,2,4,78.48667,17.38504,1.0,0,0,0,0,0,1,1,18200000.0
2.0,4,3.0,3,6,5,4537.0,1719.0,1,4,3,17.360594,78.377846,1.0,0,0,0,0,0,0,0,7800000.0
0.0,3,4.0,4,2,2,12142.0,3500.0,2,2,4,17.360577,78.37802,1.0,1,0,0,1,1,0,0,42500000.0
2.0,1,2.0,3,1,8,5000.0,840.0,2,6,2,17.4295317,78.41266,1.0,0,0,0,0,0,0,0,3700000.0
2.0,1,3.0,4,6,5,6563.0,1356.0,2,2,3,17.6197,78.082693,1.0,1,0,1,1,1,0,0,8900000.0
2.0,1,3.0,3,6,15,7213.0,1525.0,1,11,3,17.233562897673416,78.54189608906688,1.0,1,0,1,1,1,0,0,11000000.0
0.0,0,3.0,1,2,2,7.0,2400.0,4,2,3,17.516921331619965,77.89804423183968,1.0,0,0,0,0,0,0,0,18000.0
2.0,1,3.0,4,6,5,6000.0,1400.0,1,2,3,17.516921331619965,77.89804423183968,1.0,0,0,0,1,0,0,0,8900000.0
2.0,1,2.0,3,6,12,8679.0,1590.0,1,6,2,17.6477841933337,77.8074073514851,1.0,1,1,1,1,1,1,1,13799999.999999998
2.0,1,4.0,4,6,35,10516.0,2729.0,2,20,4,17.6477841933337,77.8074073514851,1.0,1,0,1,1,1,1,1,28700000.0
2.0,0,3.0,3,6,5,20.0,1723.0,2,5,3,17.42169,78.21842,1.0,1,0,1,1,1,0,0,30000.0
0.0,1,3.0,3,5,2,12000.0,3450.0,2,2,3,17.38504,78.48667,1.0,1,0,1,1,1,1,0,38400000.0
2.0,1,2.0,0,5,10,3000.0,1190.0,2,8,2,17.477415,78.227409,1.0,0,0,0,0,0,0,0,35700000.0
0.0,1,7.0,2,2,3,15151.0,3300.0,3,3,7,17.3923634,78.3621784,1.0,1,0,0,0,0,0,0,50000000.0
2.0,1,3.0,3,5,9,5780.0,1730.0,1,7,3,17.4639176,78.6242289,1.0,1,0,0,0,0,1,1,10000000.0
2.0,1,3.0,3,3,3,6611.0,1210.0,2,2,3,17.4011618,78.37569,0.0,0,0,0,0,0,0,0,8000000.0
0.0,1,3.0,7,1,2,8000.0,3000.0,2,2,3,17.4829007,78.3770893,0.0,0,0,0,0,0,0,0,24000000.0
2.0,1,4.0,4,2,10,10500.0,3170.0,2,2,4,17.4884361,78.3974675,1.0,1,0,1,1,1,1,1,33200000.0
2.0,1,3.0,5,5,5,7894.0,1900.0,3,2,3,17.4344722,78.3126944,0.0,0,0,0,0,0,0,0,15000000.0
2.0,1,3.0,3,2,5,13500.0,2900.0,1,1,3,17.4556811,78.3947555,1.0,1,1,1,1,1,1,1,39100000.0
2.0,4,4.0,3,1,18,9487.0,1950.0,2,3,4,17.4011618,78.37569,1.0,1,0,1,1,1,0,1,17000000.0
0.0,1,12.0,8,2,3,15000.0,1200.0,4,3,12,17.455974,78.3940917,1.0,0,0,0,0,0,0,0,16500000.0
2.0,1,4.0,5,3,4,9170.0,2235.0,4,2,4,17.49479,78.39964,1.0,0,0,0,1,0,0,0,20500000.0
0.0,1,3.0,2,3,1,77464.0,2556.0,2,1,3,17.4313893,78.3658059,1.0,0,0,0,0,0,1,0,22000000.0
0.0,1,4.0,3,3,3,13392.0,2240.0,2,3,4,17.4486433,78.3696563,1.0,0,0,0,0,0,0,0,30000000.0
1.0,1,3.0,1,6,4,8333.0,1980.0,2,2,3,17.460817,78.3558366,1.0,0,0,0,0,0,0,0,16500000.0
2.0,1,2.0,1,1,4,6278.0,1145.0,1,1,2,17.4894082,78.38181,1.0,0,0,0,0,0,0,0,7000000.0
2.0,1,3.0,3,6,10,11000.0,1885.0,2,7,3,17.4497885,78.3569003,1.0,1,0,1,0,1,0,1,20700000.0
2.0,1,3.0,4,5,5,6793.0,1575.0,2,4,3,17.4815278,78.3918611,1.0,0,0,0,1,0,1,0,10300000.0
2.0,1,3.0,4,2,5,6121.0,1503.0,2,4,3,17.4480919,78.3787508,1.0,0,1,1,1,1,1,1,9200000.0
2.0,1,2.0,0,6,5,5938.0,842.0,1,3,2,17.4939794,78.3697329,0.0,1,0,1,0,1,0,0,5000000.0
2.0,1,3.0,3,6,4,5102.0,1960.0,1,1,3,17.4833526,78.3870668,1.0,0,0,0,0,0,0,0,10000000.0
2.0,1,2.0,4,1,5,7480.0,1270.0,2,5,2,17.4359437,78.3416731,1.0,0,0,1,1,1,0,0,9500000.0
2.0,1,3.0,3,3,11,12000.0,3200.0,2,9,3,17.4609913,78.3532083,1.0,0,0,0,0,0,0,0,36500000.0
2.0,1,2.0,0,3,5,6500.0,1050.0,1,5,2,17.4411482,78.3910691,1.0,0,0,0,0,0,0,0,68500000.0
0.0,1,4.0,4,6,3,8000.0,3000.0,2,3,4,17.443354,78.182044,1.0,0,0,0,0,0,0,0,24000000.0
2.0,1,3.0,0,2,3,6666.0,2400.0,2,2,3,17.3923634,78.3621784,1.0,0,0,0,0,0,0,0,16000000.0
2.0,1,3.0,3,1,5,4687.0,1600.0,1,1,3,17.40223,78.3444,1.0,0,0,0,1,0,0,0,7500000.0
0.0,1,4.0,3,3,2,12165.0,3699.0,3,2,4,17.4359437,78.3416731,1.0,0,0,0,0,0,1,1,45000000.0
0.0,1,2.0,1,6,2,10227.0,880.0,1,2,2,17.47078,78.30668,2.0,0,0,0,0,0,0,0,9000000.0
2.0,1,4.0,3,5,34,8500.0,2049.0,1,31,4,17.19515,78.65624,1.0,1,0,1,0,1,0,0,20500000.0
2.0,1,3.0,7,3,3,4722.0,1800.0,2,3,3,17.516921331619965,77.89804423183968,1.0,0,0,0,1,0,0,0,8500000.0
2.0,1,2.0,3,5,5,7722.0,1266.0,2,4,2,17.406293,78.437333,1.0,0,0,0,0,0,1,0,7800000.0
2.0,1,3.0,1,1,5,7552.0,2092.0,2,5,3,17.07139,78.205312,1.0,0,0,0,0,0,0,0,15800000.0
2.0,1,2.0,5,3,4,5217.0,1150.0,2,1,2,17.07139,78.205312,0.0,0,0,0,0,0,0,0,6000000.0
2.0,1,4.0,0,5,29,18698.0,2255.0,4,28,4,17.3923634,78.3621784,0.0,0,0,0,0,0,0,0,42200000.0
2.0,1,2.0,4,2,14,8500.0,1200.0,2,2,2,17.49182,78.32617,1.0,1,0,1,1,1,1,0,11000000.0
2.0,1,3.0,1,5,3,6357.0,1573.0,2,3,3,17.228693,78.577689,1.0,0,0,0,0,0,0,0,10000000.0
2.0,1,2.0,3,3,4,9600.0,1250.0,1,2,2,17.4563368,78.2967816,1.0,0,0,0,1,0,0,0,12000000.0
0.0,1,3.0,3,5,2,8333.0,1800.0,1,2,3,17.639879,78.396604,1.0,1,0,1,0,1,1,0,15000000.0
2.0,1,3.0,0,3,4,5714.0,1750.0,1,3,3,17.532558,78.529251,2.0,0,0,0,0,0,0,0,10000000.0
1.0,1,2.0,3,6,5,5900.0,900.0,2,3,2,17.5289254,78.6884452,1.0,0,0,0,0,0,0,0,5900000.0
2.0,1,2.0,4,2,5,7017.0,1140.0,1,3,2,17.20869,78.47603,1.0,0,0,0,0,0,0,0,8000000.0
2.0,1,3.0,2,3,7,5473.0,1425.0,1,5,3,17.20869,78.47603,1.0,0,0,0,0,0,0,0,7800000.0
2.0,1,2.0,1,2,5,5853.0,1230.0,2,3,2,17.20869,78.47603,1.0,0,0,0,0,0,0,0,7200000.0
2.0,1,3.0,3,6,5,6000.0,1300.0,2,4,3,17.20869,78.47603,1.0,0,0,0,0,0,0,0,7800000.0
0.0,1,2.0,3,6,1,93333.0,1350.0,2,1,2,17.20869,78.47603,1.0,0,0,0,0,0,1,0,14000000.0
2.0,1,3.0,3,5,9,7250.0,1540.0,2,8,3,17.20869,78.47603,1.0,1,0,1,1,1,0,0,11200000.000000002
2.0,1,2.0,3,1,15,10856.0,1250.0,2,11,2,17.20869,78.47603,1.0,1,0,1,1,1,0,1,9000000.0
2.0,1,2.0,4,2,5,5118.0,1270.0,1,5,2,17.20869,78.47603,1.0,1,0,1,1,1,1,1,6700000.0
2.0,1,3.0,4,6,8,5751.0,1617.0,2,6,3,17.20869,78.47603,1.0,1,1,1,1,1,0,0,9300000.0
2.0,1,2.0,0,5,6,3766.0,1115.0,1,4,2,17.20869,78.47603,1.0,0,0,0,0,0,0,0,4200000.0
2.0,1,3.0,3,3,4,5739.0,1725.0,1,4,3,17.20869,78.47603,1.0,1,1,1,1,1,0,0,9900000.0
2.0,1,3.0,3,6,5,7878.0,1650.0,2,5,3,17.20869,78.47603,1.0,0,0,0,0,0,0,0,13000000.0
2.0,1,2.0,0,5,15,5555.0,1440.0,2,14,2,17.20869,78.47603,1.0,1,0,1,0,1,0,1,8000000.0
2.0,1,3.0,2,3,5,5864.0,1620.0,2,1,3,17.20869,78.47603,1.0,0,0,0,1,0,1,0,9500000.0
2.0,1,3.0,5,5,33,5912.0,1353.0,1,4,3,17.20869,78.47603,1.0,0,0,0,0,0,0,0,8000000.0
2.0,1,2.0,4,6,5,6500.0,1150.0,2,1,2,17.20869,78.47603,1.0,0,0,0,0,0,0,0,7500000.0
2.0,1,2.0,1,6,5,7000.0,1310.0,2,4,2,17.20869,78.47603,1.0,0,0,0,0,0,0,0,9000000.0
2.0,0,4.0,3,1,5,30.0,5000.0,3,1,4,17.20869,78.47603,1.0,1,0,1,0,1,1,1,1500000.0
0.0,1,5.0,4,1,2,90000.0,1800.0,3,2,5,17.20869,78.47603,1.0,0,0,0,0,0,0,0,18000000.0
2.0,1,2.0,3,6,5,8956.0,1220.0,1,3,2,17.20869,78.47603,1.0,0,0,0,0,0,1,0,83300000.0
2.0,1,2.0,3,5,5,6166.0,1125.0,1,3,2,17.20869,78.47603,1.0,0,0,0,0,0,1,0,55500000.0
2.0,1,2.0,4,1,5,7600.0,1250.0,2,5,2,17.20869,78.47603,1.0,0,0,0,0,1,0,0,9500000.0
2.0,1,3.0,3,5,9,5864.0,1620.0,1,8,3,17.20869,78.47603,1.0,1,0,1,1,1,1,1,9500000.0
2.0,1,3.0,3,5,9,5050.0,1980.0,2,7,3,17.20869,78.47603,1.0,1,0,1,1,0,1,1,10000000.0
0.0,1,4.0,3,6,1,84615.0,1170.0,1,1,4,17.20869,78.47603,1.0,0,0,0,0,0,0,0,11000000.0
2.0,1,4.0,3,2,15,10325.0,4358.0,2,7,4,17.6415169517376,77.8465246295364,1.0,1,0,1,1,1,1,1,45000000.0
0.0,1,4.0,3,6,2,5800.0,1350.0,2,2,4,17.6415169517376,77.8465246295364,2.0,0,0,0,0,0,0,0,14500000.0
2.0,1,2.0,3,1,5,5258.0,1122.0,2,2,2,17.620662,77.953509,1.0,0,0,1,1,1,0,0,5900000.0
2.0,1,3.0,3,5,5,11000.0,1795.0,2,1,3,17.4295317,78.41266,1.0,0,0,0,0,0,0,0,18900000.0
2.0,1,3.0,3,2,14,9614.0,1685.0,1,12,3,17.09787382367,78.037937018698,1.0,1,0,1,1,1,1,1,16200000.000000002
2.0,1,3.0,4,5,15,9096.0,1583.0,1,3,3,17.233562897673416,78.54189608906688,1.0,1,0,1,1,1,0,0,14500000.0
2.0,1,3.0,4,2,9,7364.0,1969.0,1,1,3,17.045441,78.659479,1.0,1,0,1,1,1,1,1,14500000.0
2.0,1,3.0,1,6,22,8000.0,1950.0,2,3,3,17.233562897673416,78.54189608906688,1.0,1,0,1,1,1,0,0,15600000.0
0.0,1,5.0,3,3,2,14705.0,3060.0,4,2,5,17.07139,78.205312,2.0,0,0,0,0,0,0,0,45000000.0
2.0,1,3.0,0,2,5,5903.0,1660.0,1,4,3,17.575068,78.253963,0.0,0,0,0,0,0,0,0,9800000.0
2.0,1,3.0,3,5,19,10000.0,1535.0,1,15,3,78.48667,17.38504,1.0,1,0,1,0,1,1,0,15300000.0
2.0,3,2.0,4,1,32,11336.0,1279.0,2,13,2,17.620662,77.953509,1.0,1,1,1,1,1,1,1,14500000.0
2.0,1,3.0,4,5,36,10141.0,2120.0,3,9,3,17.4148691,78.3385913,1.0,0,0,0,0,0,0,0,21500000.0
2.0,1,3.0,4,5,5,5345.0,1590.0,2,1,3,17.477415,78.227409,1.0,1,0,1,0,1,0,0,8500000.0
2.0,1,3.0,3,5,40,7299.0,2180.0,3,2,3,17.23238,78.53542,1.0,1,0,1,0,1,0,0,15900000.0
2.0,1,2.0,4,1,4,5333.0,1050.0,1,3,2,17.4609913,78.3532083,1.0,0,0,0,0,0,0,0,5600000.0
2.0,1,3.0,1,2,12,8506.0,2939.0,2,1,3,16.951673,78.183711,1.0,1,0,1,1,1,0,1,25000000.0
2.0,0,3.0,3,6,5,16.0,1602.0,1,5,3,17.448476,78.540064,1.0,1,0,1,1,1,0,0,26000.0
2.0,1,3.0,1,3,5,9174.0,1740.0,1,3,3,17.4951,78.34014,1.0,0,0,0,0,0,1,0,15000000.0
2.0,1,2.0,3,6,5,4583.0,1200.0,2,1,2,17.516921331619965,77.89804423183968,1.0,0,0,0,0,0,0,0,5500000.0
0.0,1,10.0,4,3,2,20454.0,2200.0,4,2,10,17.58048163680935,78.93686802452929,1.0,0,0,0,0,0,1,0,45000000.0
2.0,1,2.0,3,5,10,4198.0,905.0,1,2,2,78.48667,17.38504,1.0,1,1,1,0,1,0,0,3800000.0
2.0,1,3.0,3,5,5,4796.0,1105.0,1,4,3,78.48667,17.38504,1.0,1,1,1,0,1,0,0,5300000.0
2.0,1,3.0,3,5,6,5128.0,1326.0,1,4,3,17.4018092,78.5601892,1.0,1,1,1,0,1,0,0,6800000.0
2.0,1,3.0,0,5,9,4957.0,1533.0,2,7,3,17.4139813,78.3391837,1.0,1,1,1,0,1,0,0,7600000.0
2.0,1,3.0,3,6,8,5675.0,1360.0,2,4,3,17.233562897673416,78.54189608906688,1.0,0,0,0,0,0,0,0,5800000.0
0.0,1,5.0,0,3,2,75000.0,3240.0,4,2,5,17.233562897673416,78.54189608906688,1.0,0,0,0,0,0,0,0,24000000.0
2.0,1,3.0,4,2,5,6846.0,1490.0,2,4,3,17.5055323,78.3302192,1.0,0,0,0,1,1,1,0,10200000.0
2.0,1,3.0,0,5,9,7754.0,1870.0,2,6,3,17.357762,78.511415,0.0,0,0,0,0,0,0,0,14500000.0
1.0,1,2.0,3,6,5,4181.0,1100.0,2,2,2,17.385044,78.486671,1.0,0,0,0,0,0,0,0,4600000.0
2.0,1,2.0,4,6,5,4145.0,1206.0,1,3,2,17.4639176,78.6242289,1.0,0,0,0,0,0,0,0,5000000.0
2.0,1,2.0,3,1,4,3200.0,1000.0,1,4,2,17.16954,78.47093,0.0,0,0,0,0,0,0,0,3200000.0
2.0,1,3.0,4,5,8,6213.0,1730.0,3,8,3,17.400544,78.3503423,1.0,1,1,1,0,1,0,0,10800000.0
2.0,1,3.0,3,1,14,7500.0,2250.0,4,9,3,17.4013682,78.3507713,1.0,1,0,1,1,1,0,0,16900000.0
2.0,1,3.0,5,1,5,4432.0,1692.0,2,5,3,17.505811,78.539781,1.0,1,0,0,0,1,0,0,7500000.0
2.0,1,3.0,4,1,14,9932.0,1490.0,2,6,3,17.442058,78.346883,1.0,1,1,1,1,1,1,1,14800000.0
2.0,1,3.0,5,6,5,6400.0,1250.0,2,4,3,17.442196,78.280067,0.0,0,0,0,0,0,0,0,8000000.0
2.0,1,3.0,4,2,5,5600.0,1395.0,2,2,3,17.5617199,78.051684,1.0,0,0,0,1,1,0,0,7800000.0
2.0,1,2.0,5,3,3,4043.0,915.0,1,3,2,17.548606,78.210422,1.0,0,0,0,0,0,0,0,3700000.0
2.0,1,2.0,3,5,6,4000.0,1100.0,2,1,2,17.583578247277302,78.1082316073572,1.0,0,0,0,1,1,0,0,4400000.0
0.0,1,4.0,4,2,3,72368.0,1368.0,3,3,4,17.406421,78.616398,1.0,0,0,0,0,0,0,0,11000000.0
2.0,1,2.0,4,2,5,9294.0,850.0,1,5,2,17.71607,78.52229,1.0,0,0,0,0,0,0,0,7900000.0
2.0,1,3.0,3,5,40,5600.0,2800.0,2,14,3,17.443855,78.250431,1.0,0,0,0,0,0,0,0,15700000.0
0.0,1,12.0,4,2,4,4850.0,7200.0,4,4,12,17.443855,78.250431,0.0,0,0,0,0,0,0,0,35000000.0
0.0,1,3.0,4,3,2,14009.0,2070.0,2,2,3,17.387587,78.348054,1.0,0,0,0,0,0,1,0,29000000.0
0.0,1,2.0,3,5,2,5500.0,1972.0,1,2,2,17.339499,78.391779,1.0,0,0,0,0,0,1,0,10800000.0
2.0,1,2.0,4,1,12,9842.0,1270.0,2,6,2,17.3823231,78.3590579,1.0,1,0,1,1,1,0,1,12500000.0
2.0,0,4.0,3,1,22,31.0,4820.0,3,3,4,17.443855,78.250431,1.0,1,1,1,1,1,1,1,1500000.0
2.0,1,2.0,3,3,4,8720.0,1090.0,2,4,2,17.548935,78.192868,1.0,0,0,0,0,0,0,0,87200000.0
2.0,3,2.0,0,2,5,7091.0,1255.0,2,5,2,17.4609913,78.3532083,1.0,1,0,1,1,1,1,1,8900000.0
2.0,0,4.0,3,1,12,59.0,3347.0,2,9,4,17.16954,78.47093,1.0,1,1,1,1,1,1,1,200000.0
0.0,0,4.0,1,1,3,31.0,4095.0,2,3,4,17.71607,78.52229,1.0,1,0,1,1,1,0,0,1300000.0
0.0,0,4.0,3,6,2,34.0,5896.0,3,2,4,17.71607,78.52229,1.0,1,0,1,1,1,0,0,20100000.0
2.0,0,3.0,1,2,5,32.0,2610.0,2,2,3,17.3896673,78.3487826,1.0,0,0,0,0,0,0,0,85000.0
0.0,0,4.0,4,1,3,40.0,4720.0,2,3,4,17.4359437,78.3416731,1.0,1,0,1,1,1,0,0,1900000.0
2.0,1,2.0,3,1,5,6329.0,1185.0,2,5,2,17.485206408706663,78.60681438946276,1.0,0,0,0,1,0,1,0,7500000.0
0.0,1,6.0,3,6,3,5000.0,3700.0,4,3,6,17.045441,78.659479,1.0,0,0,1,1,0,0,0,17000000.0
2.0,1,3.0,0,3,4,5487.0,1640.0,3,2,3,17.045441,78.659479,2.0,0,0,0,0,0,0,0,9000000.0
2.0,2,2.0,5,3,3,3400.0,1040.0,1,2,2,17.063734,78.488644,1.0,0,0,0,0,0,0,0,4500000.0
0.0,1,2.0,3,2,1,85000.0,900.0,2,1,2,17.16954,78.47093,1.0,0,0,0,0,0,0,0,8500000.0
2.0,1,3.0,3,6,11,5000.0,1260.0,1,5,3,17.13816,78.39347,1.0,1,1,1,1,1,0,1,7000000.0
0.0,1,4.0,0,5,2,92350.0,1800.0,2,2,4,17.063734,78.488644,1.0,0,0,0,0,0,1,0,18500000.0
2.0,1,2.0,4,6,6,8740.0,1295.0,1,0,2,17.063734,78.488644,1.0,1,0,1,1,1,1,0,11800000.0
2.0,1,2.0,3,6,30,6999.0,1315.0,1,21,2,17.045441,78.659479,1.0,1,0,1,0,1,0,1,11000000.0
2.0,1,3.0,3,6,10,8999.0,2035.0,1,1,3,17.40223,78.3444,1.0,1,0,0,0,1,1,0,18300000.0
2.0,0,3.0,4,6,19,38.0,2350.0,2,7,3,17.5268323,78.415581,1.0,0,0,0,0,0,0,0,89999.0
2.0,4,3.0,3,6,32,10500.0,1957.0,1,13,3,17.5267266,78.415898,1.0,1,0,1,1,1,0,1,20500000.0
0.0,1,3.0,3,1,2,12499.0,3200.0,2,2,3,17.3973794,78.3856447,1.0,0,0,0,0,0,0,0,40000000.0
0.0,1,2.0,5,1,2,83333.0,1620.0,4,2,2,17.388564,78.336152,1.0,0,0,0,0,0,0,0,15000000.0
2.0,1,2.0,4,2,5,5636.0,1100.0,2,2,2,17.463287,78.342495,1.0,0,0,0,0,0,0,0,6200000.0
2.0,1,2.0,0,6,32,10086.0,1160.0,1,26,2,17.463287,78.342495,1.0,1,0,1,0,1,0,0,11700000.0
0.0,1,3.0,5,3,2,5800.0,2500.0,1,2,3,17.4359437,78.3416731,1.0,0,0,0,0,0,1,0,14500000.0
2.0,0,3.0,3,6,6,24.0,1850.0,1,1,3,17.46732,78.804717,1.0,0,0,0,0,0,0,0,45000.0
2.0,1,3.0,1,6,31,9000.0,2000.0,1,18,3,17.434388,78.657664,1.0,1,1,1,0,1,1,1,18000000.0
0.0,0,4.0,3,1,2,6.0,3800.0,4,2,4,17.233562897673416,78.54189608906688,1.0,0,0,0,0,0,1,0,25000.0
0.0,1,4.0,5,6,2,75000.0,900.0,2,2,4,17.457979,78.3626643,1.0,0,0,0,0,0,1,0,7600000.0
2.0,1,3.0,4,1,5,4688.0,1365.0,1,2,3,17.443354,78.182044,1.0,0,0,0,0,0,0,0,6400000.0
2.0,1,3.0,3,6,13,6699.0,1915.0,2,6,3,17.40223,78.3444,1.0,0,0,0,0,0,0,0,12800000.0
0.0,0,4.0,2,1,2,52.0,6300.0,3,2,4,17.554015,78.261972,0.0,0,0,0,0,0,0,0,3300000.0
2.0,1,3.0,3,5,5,4901.0,1530.0,2,3,3,17.575068,78.253963,1.0,0,0,0,1,0,0,0,7500000.0
2.0,1,3.0,3,5,5,4800.0,1461.0,2,3,3,17.42169,78.21842,1.0,1,0,1,1,1,1,0,7500000.0
2.0,1,2.0,4,5,9,5818.0,1375.0,1,8,2,17.499706,78.183517,1.0,1,0,1,1,1,1,1,8000000.0
2.0,3,3.0,4,2,5,7187.0,1600.0,1,0,3,17.42278,78.34724,1.0,1,0,1,1,1,1,0,11500000.0
2.0,4,2.0,3,3,4,4545.0,1100.0,1,2,2,17.3973794,78.3856447,1.0,0,0,0,1,0,0,0,5000000.0
2.0,1,3.0,4,3,5,4525.0,1370.0,1,3,3,17.4359437,78.3416731,1.0,0,0,0,1,0,0,0,6200000.0
2.0,1,2.0,3,5,40,8295.0,1321.0,1,15,2,17.41214,78.36431,1.0,1,0,1,0,1,1,0,87100000.0
2.0,1,3.0,3,6,5,7878.0,1650.0,2,5,3,17.49182,78.32617,1.0,0,0,0,0,0,0,0,13000000.0
2.0,1,2.0,4,6,20,7664.0,1396.0,1,16,2,17.07139,78.205312,1.0,1,0,1,1,1,1,1,10700000.0
2.0,1,2.0,0,3,5,4265.0,1008.0,1,4,2,17.07139,78.205312,1.0,0,0,0,0,0,0,1,4300000.0
2.0,1,3.0,3,5,21,12522.0,2835.0,3,4,3,17.58048163680935,78.93686802452929,1.0,0,0,0,0,0,0,0,35500000.0
0.0,0,4.0,3,6,3,283.0,2700.0,2,3,4,17.543634,78.293712,1.0,0,0,0,0,0,0,0,85000.0
2.0,1,4.0,3,5,42,17000.0,4000.0,3,31,4,17.522576,78.393953,1.0,0,0,0,0,0,0,0,68000000.0
2.0,1,2.0,4,6,34,12399.0,1492.0,1,4,2,17.509181,78.3521088,1.0,0,0,0,0,0,0,0,18500000.0
2.0,1,2.0,3,6,13,6600.0,1261.0,2,5,2,17.41341,78.339447,1.0,1,0,1,1,1,0,0,93500000.0
0.0,1,3.0,4,5,2,86666.0,2700.0,2,2,3,17.4459627,78.4197681,1.0,1,0,1,1,1,1,0,26000000.0
2.0,1,2.0,0,6,5,4950.0,1010.0,2,1,2,17.49479,78.39964,0.0,0,0,0,0,0,0,0,4800000.0
2.0,1,3.0,4,6,14,6985.0,1954.0,3,6,3,17.39554,78.35518,1.0,1,0,1,0,1,0,0,13700000.000000002
2.0,1,2.0,3,6,5,4782.0,1150.0,1,3,2,17.387587,78.348054,1.0,0,0,0,0,0,0,0,5500000.0
0.0,0,4.0,3,1,3,409.0,1980.0,1,3,4,17.405956,78.404979,1.0,1,0,1,1,1,0,0,90000.0
0.0,0,4.0,5,6,2,214.0,3150.0,3,2,4,17.478221,78.312255,1.0,1,0,1,1,1,1,0,75000.0
2.0,1,3.0,6,3,5,5109.0,1800.0,2,1,3,17.45753,78.36247,0.0,0,0,0,0,0,0,0,7000000.0
